11.8031,12.3166,30.6983
11.8295,11.8405,31.2999
11.805,11.3028,31.8265
11.7291,10.7154,32.2681
11.6027,10.092,32.6172
11.4279,9.44696,32.8694
11.2078,8.79485,33.0234
10.9469,8.14949,33.0806
10.6502,7.52348,33.0451
10.3235,6.92771,32.9231
9.97311,6.37106,32.7223
9.60523,5.86024,32.4517
9.22617,5.39985,32.1205
8.84191,4.99247,31.7381
8.45806,4.63897,31.3136
8.07969,4.33874,30.8555
7.71126,4.09002,30.3716
7.35661,3.89021,29.8686
7.01894,3.73616,29.3528
6.70082,3.6244,28.8292
6.40423,3.55135,28.3023
6.13065,3.5135,27.7758
5.88106,3.5075,27.2527
5.65607,3.53028,26.7356
5.45594,3.57906,26.2268
5.28065,3.65144,25.728
5.12999,3.74536,25.2408
5.00358,3.85912,24.7665
4.90093,3.99136,24.3065
4.82147,4.14103,23.8618
4.76464,4.30738,23.4335
4.72983,4.48991,23.0228
4.71647,4.68835,22.6307
4.72403,4.90263,22.2585
4.75204,5.13281,21.9072
4.80006,5.37911,21.5784
4.86774,5.64182,21.2733
4.95479,5.92127,20.9936
5.06097,6.21781,20.741
5.18611,6.53176,20.5174
5.33006,6.86334,20.325
5.49273,7.21266,20.1659
5.67402,7.57964,20.0427
5.87381,7.96391,19.958
6.09198,8.36481,19.9148
6.32829,8.78127,19.9161
6.58245,9.21172,19.9651
6.85397,9.654,20.0651
7.1422,10.1053,20.2194
7.44624,10.562,20.4313
7.76489,11.0196,20.7036
8.09659,11.4727,21.0392
8.43938,11.915,21.4399
8.79082,12.3391,21.9071
9.14795,12.7365,22.4408
9.50727,13.0982,23.0398
9.86469,13.4143,23.7013
10.2156,13.6746,24.4204
10.5547,13.8689,25.19
10.8764,13.9873,26.001
11.1748,14.0213,26.8417
11.4437,13.9637,27.6982
11.6768,13.8099,28.5549
11.8684,13.5578,29.3945
12.013,13.2087,30.1994
12.1062,12.7674,30.9516
12.1443,12.242,31.6346
12.1252,11.6441,32.2333
12.0481,10.9877,32.7356
11.9136,10.2888,33.1326
11.7241,9.56472,33.419
11.4832,8.83256,33.5931
11.1958,8.1088,33.6571
10.8679,7.40831,33.6159
10.5062,6.7438,33.4774
10.1179,6.12546,33.2509
9.71018,5.56079,32.9472
9.29035,5.05469,32.5774
8.86526,4.60964,32.1526
8.44124,4.22605,31.6833
8.024,3.90261,31.1794
7.61849,3.63673,30.6494
7.22892,3.42489,30.1012
6.85871,3.26302,29.5412
6.51056,3.14675,28.975
6.18651,3.07168,28.407
5.88798,3.03358,27.8411
5.61585,3.02846,27.2803
5.37058,3.05271,26.727
5.15225,3.10314,26.1833
4.96065,3.177,25.6508
4.79535,3.27197,25.1309
4.65576,3.38617,24.6247
4.54119,3.51811,24.1332
4.45089,3.66669,23.6574
4.38409,3.83114,23.1982
4.34005,4.01099,22.7564
4.31805,4.20604,22.333
4.31744,4.41632,21.9289
4.33765,4.64205,21.5451
4.37818,4.88361,21.1829
4.43862,5.14149,20.8435
4.51866,5.41629,20.5282
4.61808,5.70863,20.2387
4.73674,6.01918,19.9767
4.87456,6.34853,19.7442
5.03154,6.69724,19.5433
5.20772,7.06569,19.3767
5.40316,7.45411,19.2468
5.61793,7.86244,19.1567
5.85207,8.29029,19.1096
6.10555,8.73682,19.109
6.37826,9.20068,19.1586
6.66992,9.67987,19.2622
6.98005,10.1716,19.4239
7.30794,10.6723,19.6476
7.65251,11.1772,19.9371
8.01232,11.6807,20.296
8.38545,12.1756,20.7273
8.76944,12.6539,21.2331
9.16121,13.106,21.8143
9.55704,13.5214,22.4705
9.95249,13.8885,23.1992
10.3424,14.1951,23.9958
10.721,14.4288,24.8528
11.0817,14.5775,25.7602
11.4177,14.6302,26.705
11.7218,14.5779,27.6711
11.9866,14.4141,28.6403
12.205,14.1358,29.5921
12.3707,13.7438,30.5054
12.478,13.2436,31.3586
12.5226,12.6448,32.1315
12.5018,11.9612,32.8063
12.4144,11.21,33.3683
12.2615,10.4109,33.8072
12.0455,9.58472,34.1172
11.7711,8.75234,34.2971
11.444,7.93347,34.3503
11.0715,7.14563,34.2838
10.6616,6.40348,34.1079
10.2228,5.71839,33.8345
9.76358,5.09832,33.477
9.29243,4.54797,33.0491
8.81721,4.06915,32.5639
8.34508,3.66119,32.0339
7.88239,3.32154,31.47
7.43456,3.04622,30.8821
7.00606,2.83034,30.2784
6.60045,2.66851,29.6659
6.22044,2.5552,29.0502
5.86793,2.48498,28.4358
5.54415,2.45271,27.8263
5.24977,2.4537,27.2245
4.98492,2.48375,26.6326
4.7494,2.53923,26.0522
4.54267,2.61705,25.4847
4.364,2.71465,24.9311
4.21249,2.83001,24.3923
4.08717,2.96155,23.8689
3.98703,3.10816,23.3616
3.91107,3.26907,22.871
3.85832,3.44389,22.3977
3.8279,3.63252,21.9424
3.81899,3.83509,21.5058
3.8309,4.052,21.0886
3.86303,4.2838,20.6918
3.91492,4.53122,20.3164
3.9862,4.79509,19.9635
4.07664,5.07634,19.6344
4.18612,5.37597,19.3307
4.31462,5.69497,19.0542
4.46223,6.03435,18.8066
4.62911,6.39504,18.5905
4.8155,6.77786,18.4081
5.02168,7.18346,18.2625
5.24796,7.61225,18.1567
5.49464,8.06432,18.0943
5.76197,8.53933,18.0792
6.05015,9.03641,18.1156
6.35921,9.554,18.2081
6.68902,10.0898,18.3613
7.03918,10.6404,18.5803
7.40896,11.2014,18.87
7.79722,11.7671,19.2352
8.20229,12.3302,19.6805
8.62194,12.8821,20.2094
9.05321,13.4123,20.8247
9.49237,13.9088,21.5273
9.93482,14.3582,22.3164
10.3751,14.7459,23.1884
10.8067,15.0565,24.1367
11.2225,15.2747,25.1513
11.6144,15.3858,26.2185
11.9738,15.3769,27.3205
12.292,15.2382,28.4362
12.5602,14.9637,29.5416
12.7701,14.5522,30.6107
12.9144,14.0083,31.6169
12.9872,13.3423,32.5344
12.9844,12.5699,33.3401
12.904,11.7117,34.0149
12.7464,10.7918,34.5449
12.5144,9.83618,34.922
12.2128,8.87116,35.1446
11.8487,7.92153,35.2167
11.4304,7.00933,35.1474
10.9678,6.15277,34.9494
10.4709,5.36575,34.6385
9.95018,4.65763,34.2315
9.41566,4.03356,33.7453
8.87676,3.49494,33.1965
8.34196,3.0401,32.6001
7.81866,2.66501,31.9692
7.31311,2.36403,31.3152
6.83034,2.13051,30.6476
6.37426,1.95734,29.974
5.94774,1.83736,29.3003
5.55268,1.76369,28.6312
5.19018,1.72995,27.9702
4.86067,1.73038,27.3198
4.564,1.7599,26.6819
4.2996,1.81417,26.0577
4.06657,1.88953,25.4484
3.86379,1.98302,24.8544
3.68998,2.09227,24.2762
3.54379,2.21548,23.7141
3.42386,2.35137,23.1685
3.32886,2.49909,22.6396
3.2575,2.65818,22.1275
3.20862,2.82853,21.6327
3.18115,3.01031,21.1554
3.17416,3.20397,20.6961
3.18687,3.41016,20.2552
3.21863,3.62971,19.8334
3.26895,3.86363,19.4314
3.33748,4.11305,19.05
3.42402,4.37921,18.6903
3.52852,4.66345,18.3535
3.65105,4.96717,18.041
3.79183,5.2918,17.7546
3.95118,5.63879,17.4961
4.12951,6.00954,17.2679
4.32737,6.40539,17.0724
4.54533,6.82756,16.9128
4.78403,7.27704,16.7923
5.04415,7.75456,16.7148
5.32633,8.26046,16.6847
5.63116,8.79458,16.7066
5.95915,9.35607,16.786
6.31062,9.94327,16.9284
6.68566,10.5535,17.1402
7.08404,11.1827,17.4276
7.5051,11.8256,17.7973
7.94765,12.475,18.2556
8.40983,13.1217,18.8084
8.88899,13.7544,19.4609
9.38156,14.3598,20.2167
9.8829,14.922,21.0771
10.3873,15.4235,22.041
10.8876,15.8449,23.1035
11.3758,16.1661,24.2553
11.8424,16.367,25.4823
12.2771,16.4292,26.7654
12.6691,16.3371,28.0799
13.007,16.0795,29.3969
13.28,15.6516,30.6837
13.4782,15.0558,31.9059
13.5931,14.3024,33.0294
13.6184,13.4098,34.0228
13.5506,12.4033,34.8595
13.3893,11.3137,35.5198
13.1369,10.1749,35.9923
12.7992,9.02172,36.274
12.3846,7.88694,36.3701
11.9035,6.79965,36.2929
11.368,5.78357,36.0598
10.791,4.85629,35.692
10.1854,4.02911,35.212
9.56379,3.3075,34.6422
8.93782,2.69189,34.0038
8.31783,2.17871,33.3157
7.7127,1.76147,32.5943
7.12976,1.43176,31.8531
6.57477,1.18016,31.1028
6.05204,0.996902,30.3519
5.56453,0.87244,29.6065
5.11404,0.797797,28.8712
4.7014,0.764804,28.1491
4.32661,0.766227,27.4424
3.98902,0.795808,26.7522
3.68752,0.848254,26.0792
3.42063,0.919185,25.4239
3.18664,1.00506,24.7862
2.98369,1.1031,24.166
2.80988,1.21119,23.5631
2.66332,1.3278,22.9772
2.54218,1.45191,22.4083
2.44471,1.58293,21.8559
2.36931,1.72065,21.32
2.31452,1.86514,20.8003
2.27903,2.01678,20.2969
2.26172,2.17615,19.8098
2.26163,2.34403,19.3389
2.27797,2.52137,18.8844
2.31013,2.70929,18.4467
2.35768,2.90901,18.0259
2.42033,3.12189,17.6226
2.49798,3.34941,17.2374
2.59066,3.59314,16.8709
2.69857,3.85476,16.5241
2.82203,4.13602,16.1981
2.96154,4.43877,15.8941
3.11771,4.76493,15.6139
3.29126,5.11646,15.3592
3.48305,5.49535,15.1323
3.69405,5.90358,14.9359
3.92532,6.3431,14.773
4.178,6.81571,14.6473
4.45327,7.32303,14.5628
4.75236,7.86641,14.5245
5.07648,8.44672,14.5378
5.42678,9.06426,14.609
5.80429,9.71851,14.7449
6.20986,10.4079,14.9535
6.64402,11.1295,15.243
7.10691,11.8786,15.6225
7.59811,12.6486,16.1013
8.11649,13.4303,16.6889
8.66001,14.2116,17.3942
9.22555,14.9773,18.225
9.80864,15.7088,19.1872
10.4033,16.384,20.2837
11.0019,16.9778,21.5131
11.595,17.4623,22.8688
12.1713,17.8087,24.3373
12.7179,17.9885,25.8976
13.2205,17.9758,27.5206
13.6639,17.7501,29.1693
14.0327,17.2987,30.8001
14.3124,16.6194,32.3651
14.4902,15.7222,33.815
14.556,14.6293,35.1032
14.5034,13.3748,36.1898
14.3303,12.0018,37.0447
14.0393,10.5593,37.6503
13.6374,9.0976,38.0024
13.1357,7.66431,38.1096
12.5483,6.30089,37.9914
11.8919,5.04013,37.6748
11.1839,3.90505,37.1918
10.4419,2.90888,36.5758
9.68267,2.05609,35.859
8.92137,1.3439,35.0706
8.17123,0.76418,34.236
7.44325,0.305151,33.3757
6.74614,-0.0469772,32.5061
6.08645,-0.306749,31.6392
5.4687,-0.488509,30.7837
4.89566,-0.605753,29.9455
4.36862,-0.670734,29.1282
3.88764,-0.694266,28.3338
3.45181,-0.685662,27.5632
3.0595,-0.652784,26.8164
2.70856,-0.602135,26.0928
2.39648,-0.539,25.3918
2.12054,-0.467586,24.7124
1.87791,-0.391175,24.0537
1.66579,-0.31226,23.4146
1.4814,-0.232678,22.7942
1.32211,-0.153721,22.1917
1.18543,-0.0762384,21.6063
1.06904,-0.00072403,21.0373
0.970802,0.0726134,20.4841
0.888788,0.143788,19.9461
0.821255,0.212989,19.4227
0.76665,0.280537,18.9136
0.723606,0.346855,18.4182
0.690931,0.412446,17.9361
0.667593,0.477869,17.4672
0.652719,0.54373,17.0108
0.645574,0.610671,16.5669
0.645559,0.679364,16.1351
0.652196,0.750512,15.7151
0.66512,0.824846,15.3066
0.684072,0.903126,14.9096
0.708893,0.98615,14.5238
0.739516,1.07475,14.1489
0.775962,1.16982,13.785
0.818337,1.27228,13.4319
0.866828,1.38315,13.0895
0.921704,1.50349,12.7577
0.983315,1.63446,12.4368
1.05209,1.77731,12.1266
1.12854,1.93339,11.8275
1.21327,2.10418,11.5396
1.30697,2.29128,11.2632
1.41041,2.49645,10.9989
1.52449,2.72159,10.7473
1.65018,2.96877,10.509
1.78859,3.24026,10.2851
1.94094,3.53851,10.0768
2.10858,3.86616,9.88561
2.29297,4.22608,9.71332
2.49576,4.62131,9.5622
2.7187,5.05509,9.43501
2.9637,5.53081,9.33509
3.23283,6.052,9.26645
3.52829,6.62221,9.23394
3.85241,7.24495,9.24338
4.20762,7.92353,9.30168
4.59643,8.66087,9.41704
5.02134,9.45922,9.59909
5.4848,10.3198,9.85907
5.98906,11.2424,10.2099
6.53604,12.2247,10.6664
7.12714,13.2615,11.2448
7.76296,14.3442,11.9632
8.443,15.4592,12.8402
9.16524,16.5874,13.895
9.92575,17.7031,15.1453
10.7181,18.7728,16.6058
11.533,19.755,18.2857
12.3577,20.6009,20.1857
13.1755,21.2552,22.2946
13.9662,21.6597,24.5859
14.7057,21.7575,27.0155
15.3672,21.4997,29.5201
15.9227,20.8522,32.0195
16.3442,19.803,34.4203
16.6068,18.3676,36.6243
16.6909,16.5911,38.5384
16.5842,14.546,40.0852
16.2838,12.3252,41.2127
15.7963,10.0313,41.8995
15.1375,7.76567,42.1556
14.3308,5.6171,42.0186
13.405,3.65455,41.5461
12.3914,1.92348,40.8063
11.3218,0.446133,39.8695
10.2257,-0.775267,38.8015
9.12967,-1.7538,37.6585
8.05563,-2.51273,36.4859
7.02104,-3.08085,35.3172
6.03884,-3.48884,34.1759
5.1178,-3.76665,33.0768
4.26315,-3.94185,32.0281
3.47711,-4.0388,31.033
2.75959,-4.07836,30.0917
2.10863,-4.07793,29.2021
1.52102,-4.05175,28.3611
0.99258,-4.01128,27.565
0.518601,-3.96556,26.8101
0.094038,-3.92169,26.0929
-0.286264,-3.88512,25.4101
-0.627421,-3.86002,24.7591
-0.934407,-3.84949,24.1374
-1.21198,-3.85588,23.5431
-1.46464,-3.8809,22.9748
-1.69658,-3.92582,22.4312
-1.91174,-3.99162,21.9114
-2.11372,-4.07901,21.415
-2.30586,-4.1886,20.9417
-2.49125,-4.32092,20.4913
-2.6727,-4.47647,20.0642
-2.85283,-4.65576,19.6607
-3.03406,-4.85935,19.2815
-3.21861,-5.08783,18.9276
-3.40857,-5.34183,18.6
-3.60589,-5.62204,18.3003
-3.81239,-5.92915,18.0301
-4.0298,-6.26387,17.7915
-4.25973,-6.62684,17.5869
-4.50371,-7.01863,17.4191
-4.76317,-7.43964,17.2912
-5.03942,-7.89,17.2069
-5.33366,-8.36952,17.1702
-5.64691,-8.87755,17.1855
-5.98003,-9.4128,17.2579
-6.33362,-9.97322,17.3927
-6.708,-10.5558,17.5956
-7.10309,-11.1563,17.8724
-7.51839,-11.7693,18.2293
-7.95281,-12.3875,18.6718
-8.40462,-13.002,19.2054
-8.8713,-13.6018,19.8343
-9.34942,-14.1741,20.5615
-9.83458,-14.7039,21.388
-10.3213,-15.1747,22.3119
-10.8029,-15.5685,23.3281
-11.2716,-15.8665,24.4276
-11.7188,-16.0505,25.5968
-12.1346,-16.1035,26.8174
-12.5091,-16.0113,28.0664
-12.8316,-15.7642,29.3166
-13.0923,-15.3578,30.538
-13.2819,-14.7945,31.6986
-13.3925,-14.0838,32.7671
-13.4186,-13.2427,33.7143
-13.3567,-12.2941,34.5157
-13.2064,-11.2662,35.1527
-12.9699,-10.1902,35.6141
-12.6526,-9.09787,35.8967
-12.2619,-8.0197,36.0044
-11.8076,-6.98285,35.9476
-11.3009,-6.0098,35.742
-10.7535,-5.11754,35.4064
-10.1777,-4.31741,34.9613
-9.58527,-3.61535,34.4274
-8.98722,-3.01266,33.8246
-8.39344,-2.50679,33.1706
-7.81251,-2.09237,32.4811
-7.25155,-1.76211,31.7691
-6.71629,-1.50757,31.0454
-6.21104,-1.3199,30.3183
-5.73889,-1.19031,29.5942
-5.30181,-1.11043,28.8779
-4.90081,-1.07258,28.1728
-4.53612,-1.0699,27.4811
-4.20734,-1.09641,26.8046
-3.91357,-1.14701,26.1441
-3.65356,-1.21746,25.5001
-3.42582,-1.3043,24.8731
-3.22869,-1.40482,24.2629
-3.06047,-1.51693,23.6697
-2.91942,-1.63912,23.0934
-2.80386,-1.77037,22.5338
-2.7122,-1.91011,21.9908
-2.64297,-2.05812,21.4645
-2.59481,-2.21449,20.9549
-2.56653,-2.37961,20.4619
-2.55711,-2.55407,19.9858
-2.56567,-2.73869,19.5267
-2.59151,-2.93444,19.085
-2.6341,-3.14247,18.6611
-2.69309,-3.36403,18.2555
-2.76825,-3.60053,17.8689
-2.85955,-3.85345,17.5021
-2.96709,-4.12439,17.1562
-3.09112,-4.41502,16.8323
-3.23202,-4.72709,16.532
-3.39032,-5.06238,16.2568
-3.56667,-5.42271,16.0089
-3.7618,-5.80989,15.7907
-3.97658,-6.22567,15.6049
-4.21194,-6.67171,15.4547
-4.46887,-7.14949,15.344
-4.74841,-7.66023,15.2769
-5.05158,-8.20478,15.2584
-5.37937,-8.78344,15.294
-5.73267,-9.39585,15.3899
-6.11221,-10.0407,15.5529
-6.51848,-10.7156,15.7904
-6.95161,-11.4166,16.1104
-7.41128,-12.1381,16.5212
-7.89655,-12.8723,17.0312
-8.40572,-13.6091,17.6484
-8.93618,-14.3356,18.3801
-9.48416,-15.0359,19.2318
-10.0446,-15.6913,20.2071
-10.6111,-16.28,21.3057
-11.1754,-16.778,22.5234
-11.7281,-17.1599,23.8502
-12.2578,-17.3998,25.2699
-12.7521,-17.4736,26.7592
-13.1975,-17.3607,28.288
-13.5801,-17.0467,29.8198
-13.8864,-16.525,31.3132
-14.104,-15.7989,32.7245
-14.2224,-14.8829,34.0105
-14.2341,-13.8016,35.1319
-14.1352,-12.5892,36.0566
-13.9256,-11.2866,36.7622
-13.6094,-9.93812,37.2376
-13.1946,-8.58786,37.4832
-12.6923,-7.2765,37.51
-12.1163,-6.03851,37.3375
-11.482,-4.90045,36.9912
-10.8054,-3.88034,36.4998
-10.1022,-2.98791,35.8928
-9.38727,-2.22562,35.1982
-8.67402,-1.58999,34.4413
-7.97399,-1.0732,33.6438
-7.29671,-0.664556,32.8234
-6.64974,-0.351772,31.9942
-6.03869,-0.122035,31.1668
-5.46743,0.0372299,30.3488
-4.9383,0.137833,29.5456
-4.45236,0.190491,28.7603
-4.00958,0.204666,27.9952
-3.60911,0.188515,27.251
-3.24947,0.148925,26.5282
-2.92872,0.0915961,25.8264
-2.64462,0.0211494,25.1452
-2.39474,-0.0587469,24.484
-2.17658,-0.145255,23.842
-1.98765,-0.236245,23.2185
-1.82551,-0.330189,22.6128
-1.68784,-0.426059,22.0243
-1.57246,-0.523244,21.4524
-1.47735,-0.62147,20.8965
-1.4007,-0.720745,20.3561
-1.34085,-0.821301,19.8309
-1.29634,-0.923555,19.3204
-1.2659,-1.02808,18.8243
-1.24844,-1.13555,18.3424
-1.24304,-1.24678,17.8743
-1.24896,-1.36266,17.42
-1.26561,-1.48415,16.9792
-1.29255,-1.6123,16.552
-1.32949,-1.74823,16.1382
-1.37627,-1.89315,15.7378
-1.43288,-2.04833,15.351
-1.49942,-2.21515,14.9778
-1.57612,-2.39505,14.6187
-1.66334,-2.58959,14.2738
-1.76155,-2.80046,13.9437
-1.87134,-3.02942,13.629
-1.99342,-3.27838,13.3305
-2.12863,-3.5494,13.0491
-2.27791,-3.84464,12.7861
-2.44235,-4.16642,12.5429
-2.62315,-4.51718,12.3213
-2.82162,-4.8995,12.1235
-3.03923,-5.31605,11.9522
-3.27753,-5.76956,11.8104
-3.53821,-6.26281,11.7019
-3.82306,-6.79852,11.6311
-4.13394,-7.37925,11.6032
-4.47277,-8.0073,11.6245
-4.84149,-8.68449,11.7021
-5.24199,-9.41196,11.8443
-5.67605,-10.1899,12.0606
-6.14522,-11.0169,12.3616
-6.65072,-11.8902,12.7595
-7.19323,-12.8041,13.2672
-7.77273,-13.7502,13.8987
-8.38821,-14.7164,14.6682
-9.03738,-15.6862,15.5898
-9.71637,-16.6377,16.6758
-10.4193,-17.544,17.9362
-11.1382,-18.3722,19.3759
-11.8621,-19.0842,20.9936
-12.5776,-19.6382,22.7786
-13.2683,-19.9903,24.7095
-13.9153,-20.0981,26.7519
-14.4976,-19.9249,28.8581
-14.9934,-19.4443,30.9682
-15.3808,-18.6452,33.0129
-15.6401,-17.5354,34.9183
-15.7552,-16.1434,36.6128
-15.7151,-14.5178,38.0339
-15.5154,-12.7231,39.1349
-15.1587,-10.8339,39.8897
-14.6548,-8.92704,40.2944
-14.0194,-7.07431,40.366
-13.2733,-5.33606,40.1388
-12.4402,-3.75746,39.6583
-11.5451,-2.36705,38.9759
-10.6126,-1.1776,38.1429
-9.66532,-0.188566,37.2064
-8.72338,0.610731,36.2073
-7.8035,1.23776,35.1784
-6.91898,1.71377,34.1451
-6.07972,2.06141,33.1252
-5.29255,2.30297,32.1309
-4.56158,2.45921,31.1695
-3.88867,2.54876,30.2449
-3.27384,2.58781,29.3583
-2.71567,2.59012,28.5094
-2.21171,2.56712,27.6966
-1.75874,2.52815,26.9179
-1.35304,2.48073,26.1713
-0.990623,2.4308,25.4543
-0.667375,2.38303,24.7649
-0.379182,2.341,24.1011
-0.122023,2.30743,23.4612
0.107963,2.28436,22.8437
0.31444,2.27331,22.2474
0.500843,2.27539,21.6712
0.670375,2.29143,21.1141
0.826003,2.32207,20.5756
0.970463,2.3678,20.055
1.10628,2.42906,19.5518
1.23576,2.50628,19.0658
1.36106,2.5999,18.5969
1.48417,2.71043,18.1448
1.60691,2.83844,17.7096
1.73103,2.98462,17.2916
1.85816,3.14977,16.8909
1.98986,3.33481,16.5079
2.12764,3.5408,16.1434
2.27298,3.76895,15.7979
2.42732,4.02059,15.4725
2.59212,4.29722,15.1683
2.76883,4.60043,14.8868
2.95893,4.93197,14.6298
3.16394,5.29365,14.3992
3.3854,5.68738,14.1977
3.62487,6.11507,14.0282
3.88398,6.57862,13.8941
4.16434,7.0798,13.7996
4.46761,7.6202,13.7495
4.79539,8.20106,13.7492
5.14925,8.82309,13.805
5.53062,9.48633,13.9241
5.94077,10.1898,14.1145
6.38071,10.9314,14.3851
6.85103,11.707,14.7456
7.35184,12.511,15.2063
7.88253,13.3347,15.7777
8.44161,14.1668,16.4705
9.02649,14.9923,17.2942
9.63322,15.7928,18.257
10.2563,16.5454,19.3644
10.8883,17.2238,20.6178
11.5199,17.7981,22.0131
12.1398,18.2363,23.5394
12.7344,18.5056,25.1775
13.2887,18.5753,26.8988
13.7861,18.4192,28.6656
14.2096,18.019,30.4319
14.5426,17.3674,32.1452
14.7699,16.4704,33.7503
14.8791,15.3486,35.1932
14.8617,14.0365,36.4263
14.7136,12.5803,37.4123
14.4363,11.034,38.1277
14.0362,9.45449,38.5645
13.5244,7.89669,38.7298
12.9162,6.40899,38.6435
12.2293,5.03016,38.3356
11.4829,3.7877,37.8417
10.6967,2.69772,37.1998
9.88913,1.76596,36.4467
9.07736,0.989658,35.6157
8.27612,0.35967,34.7355
7.49774,-0.137381,33.8296
6.75192,-0.517221,32.9159
6.04593,-0.796407,32.0079
5.38477,-0.991222,31.115
4.77144,-1.11692,30.2433
4.2073,-1.18728,29.3963
3.69232,-1.21442,28.5759
3.22544,-1.2087,27.7826
2.80476,-1.17886,27.016
2.42782,-1.13209,26.2753
2.09178,-1.07421,25.5593
1.79358,-1.00986,24.8668
1.53003,-0.942672,24.1964
1.29799,-0.875413,23.547
1.09434,-0.810152,22.9175
0.916125,-0.748386,22.3067
0.760534,-0.69115,21.7138
0.624949,-0.639119,21.1379
0.506948,-0.592691,20.5782
0.404316,-0.55205,20.0341
0.315037,-0.517226,19.5051
0.237289,-0.488141,18.9904
0.169436,-0.464648,18.4898
0.110012,-0.446553,18.0026
0.0577129,-0.433649,17.5285
0.0113758,-0.425726,17.0671
-0.0300306,-0.422586,16.618
-0.0674222,-0.424058,16.181
-0.101613,-0.430002,15.7555
-0.133328,-0.440315,15.3414
-0.163215,-0.454938,14.9384
-0.191857,-0.473857,14.5461
-0.219782,-0.497105,14.1643
-0.247476,-0.524768,13.7928
-0.275385,-0.556983,13.4312
-0.303932,-0.593942,13.0794
-0.333519,-0.635894,12.7372
-0.364536,-0.683146,12.4043
-0.397369,-0.736069,12.0806
-0.432406,-0.795099,11.7658
-0.470041,-0.860743,11.4599
-0.510685,-0.933582,11.1627
-0.554768,-1.01428,10.874
-0.602744,-1.10358,10.594
-0.655104,-1.20233,10.3223
-0.712373,-1.31148,10.0592
-0.775124,-1.43209,9.80455
-0.843983,-1.56533,9.55852
-0.919632,-1.71253,9.32125
-1.00282,-1.87514,9.09297
-1.09438,-2.0548,8.87402
-1.19523,-2.2533,8.66483
-1.30635,-2.47263,8.46598
-1.42887,-2.71498,8.27819
-1.564,-2.98277,8.10241
-1.71309,-3.27865,7.9398
-1.87763,-3.60551,7.79183
